FechaCorte,Tipo de Sujeto,Nombre Completo,DUI,NIT,Fecha de Nacimiento,Sexo,Tipo de obligación,Moneda,Numero de Obligacion,Fecha de Otorgamiento,Fecha de Vencimiento,Periodo de Pago,Estado,Sub-estado,Numero Dias Mora,Valor Limite,Valor Saldo Total,Valor Mora Total,Valor Cuota,Tipo de Deudor,Tipo de Garantia,Fecha de Cancelacion,Calificacion
2025-06-30,F,Dionisia América Calvo Burgos,20791629-4,,1975-08-10,F,TIC,USD,OBL-02287,2024-10-01,,QIN,VIG,MOR,27,15609,2991,897.3,57,DIR,SGR,,B
2025-06-30,F,Ildefonso Catalán Arévalo,37896465-0,,1979-12-25,M,MIC,USD,OBL-02288,2024-09-04,2026-09-04,VEN,VIG,CJU,72,11261,3406,1021.8,68,DIR,HIP,,D1
2025-06-30,F,Édgar Criado Figuerola,18023618-5,,1994-04-10,M,TDC,USD,OBL-02289,2025-01-16,,OTR,VIG,MOR,7,15650,1088,326.4,188,DIR,SGR,,B
2025-06-30,F,Cayetano Zamora,59791917-1,,1983-06-08,M,TDC,USD,OBL-02290,2024-07-05,,QIN,VIG,VIG,0,2293,849,0,147,DIR,SGR,,A1
2025-06-30,F,Fernanda Cárdenas Caparrós,38093454-0,,1977-07-18,F,TDC,USD,OBL-02291,2024-06-04,,QIN,VIG,CJU,35,12699,4022,1206.6,28,DIR,AVA,,D1
2025-06-30,F,Eric Benet-Balaguer,54698079-2,,2007-03-20,M,MIC,USD,OBL-02292,2024-09-22,2026-09-22,OTR,VIG,VIG,0,6082,894,0,112,DIR,FID,,A1
2025-06-30,F,Evangelina Trillo Balaguer,71270235-9,,1987-10-26,F,TDC,USD,OBL-02293,2025-01-03,,MEN,VIG,MOR,20,19138,11697,3509.1,132,DIR,SGR,,B
2025-06-30,F,Ezequiel Campoy Sacristán,23717614-6,,1995-01-31,M,CMZ,USD,OBL-02294,2024-03-31,2028-03-31,QIN,VIG,CJU,87,14381,3880,1164.0,34,DIR,AVA,,D1
2025-06-30,J,Familia Pizarro S.L.,,4063-226660-513-9,,,TIC,USD,OBL-02295,2024-10-10,,MEN,VIG,VIG,0,9956,3751,0,86,DIR,HIP,,A1
2025-06-30,F,Nilda Tudela Sevillano,51789995-4,,1983-09-13,F,TDC,USD,OBL-02296,2024-05-01,,MEN,VIG,VIG,0,14802,7928,0,122,DIR,SGR,,A1
2025-06-30,F,Cipriano Pazos-Díaz,78460096-4,,1969-09-13,M,MIC,USD,OBL-02297,2024-04-21,2026-04-21,QIN,VIG,CJU,74,13632,801,240.29999999999998,45,DIR,HIP,,D1
2025-06-30,F,Domitila Barón,56333395-7,,1978-11-23,F,TDC,USD,OBL-02298,2024-10-16,,OTR,VIG,CJU,61,19769,944,283.2,80,DIR,SGR,,D1
2025-06-30,F,Griselda Neira,92482095-9,,1989-08-19,F,TDC,USD,OBL-02299,2024-04-16,,VEN,VIG,VIG,0,1505,800,0,103,DIR,AVA,,A1
2025-06-30,F,Nidia Olimpia Asensio Dueñas,35612186-9,,1996-11-26,F,CON,USD,OBL-02300,2025-01-03,2030-01-03,OTR,VIG,CJU,62,4159,702,210.6,60,DIR,FID,,D1
2025-06-30,J,Transportes Inteligentes S.L.N.E,,7839-460833-890-2,,,CON,USD,OBL-02301,2024-10-12,2026-10-12,VEN,VIG,MOR,54,16773,2145,643.5,168,DIR,AVA,,C1
2025-06-30,F,Ofelia del Amaya,62725284-0,,1997-07-14,F,CMZ,USD,OBL-02302,2024-10-20,2026-10-20,VEN,VIG,CJU,46,15816,4818,1445.3999999999999,28,DIR,FID,,D1
2025-06-30,J,Alimentación LQ S.A.,,7682-220514-196-1,,,CMZ,USD,OBL-02303,2024-11-24,2028-11-24,OTR,VIG,CJU,84,16732,5717,1715.1,123,DIR,HIP,,D1
2025-06-30,F,Carina Arnaiz-Sebastián,40556920-5,,2002-08-12,F,TDC,USD,OBL-02304,2024-04-29,,QIN,VIG,MOR,51,16947,6783,2034.8999999999999,97,DIR,AVA,,C1
2025-06-30,F,Aníbal Asdrubal Calleja Galiano,16300621-7,,1986-08-22,M,TIC,USD,OBL-02305,2024-05-13,,QIN,VIG,CJU,63,19087,12885,3865.5,112,DIR,SGR,,D1
2025-06-30,F,María Dolores Oller Varela,74700785-7,,2001-10-29,F,MIC,USD,OBL-02306,2024-07-16,2026-07-16,VEN,VIG,VIG,0,2407,1616,0,115,DIR,AVA,,A1
2025-06-30,F,Chus Valverde Marí,10556635-4,,1982-04-27,M,MIC,USD,OBL-02307,2025-01-20,2030-01-20,VEN,VIG,CJU,72,18606,12536,3760.7999999999997,158,DIR,HIP,,D1
2025-06-30,F,Marc Severo Cobos Mur,40715157-7,,1967-09-12,M,CMZ,USD,OBL-02308,2024-09-22,2028-09-22,MEN,VIG,VIG,0,2481,443,0,192,DIR,HIP,,A1
2025-06-30,F,Roldán Severino Calderón Rodríguez,34812104-9,,1990-01-16,M,TIC,USD,OBL-02309,2024-05-26,,VEN,VIG,VIG,0,2215,1506,0,115,DIR,FID,,A1
2025-06-30,F,Curro Lope Conde Casado,97258723-8,,1997-11-27,M,CON,USD,OBL-02310,2024-10-07,2027-10-07,QIN,VIG,MOR,25,14285,6040,1812.0,163,DIR,SGR,,B
2025-06-30,F,Graciano Vives Viñas,98408610-7,,2000-05-17,M,MIC,USD,OBL-02311,2024-09-04,2029-09-04,MEN,VIG,MOR,40,2781,2592,777.6,79,DIR,FID,,C1
2025-06-30,F,Germán Cosme Acevedo Manso,91678762-2,,1969-07-14,M,TDC,USD,OBL-02312,2025-01-06,,VEN,VIG,MOR,19,5122,1635,490.5,157,DIR,SGR,,B
2025-06-30,F,Cayetano Jódar Lasa,90981800-2,,1996-05-19,M,CMZ,USD,OBL-02313,2024-07-19,2026-07-19,VEN,VIG,VIG,0,17889,8222,0,181,DIR,FID,,A1
2025-06-30,F,Cleto Cortes Aguiló,38971617-3,,1998-05-11,M,CMZ,USD,OBL-02314,2024-06-17,2027-06-17,QIN,VIG,VIG,0,16068,3267,0,40,DIR,SGR,,A1
2025-06-30,F,Máxima Teruel-Chaparro,86971673-7,,2000-09-29,F,CMZ,USD,OBL-02315,2024-12-11,2026-12-11,QIN,VIG,CJU,79,13471,6879,2063.7,36,DIR,FID,,D1
2025-06-30,F,Lorenza Villegas-Corominas,71689923-6,,1974-04-10,F,CMZ,USD,OBL-02316,2024-09-11,2026-09-11,VEN,VIG,VIG,0,17721,6667,0,108,DIR,HIP,,A1
2025-06-30,F,María Jesús Garcia-Conesa,98374590-0,,1982-08-24,F,MIC,USD,OBL-02317,2024-11-04,2027-11-04,VEN,VIG,VIG,0,2942,1824,0,75,DIR,HIP,,A1
2025-06-30,F,Delia Costa Báez,33471988-9,,1984-05-29,F,MIC,USD,OBL-02318,2024-05-03,2027-05-03,VEN,VIG,CJU,43,8883,4079,1223.7,79,DIR,HIP,,D1
2025-06-30,F,Leyre Gutierrez Lamas,14243614-6,,1982-04-10,M,CMZ,USD,OBL-02319,2024-11-09,2029-11-09,OTR,VIG,CJU,77,14152,7001,2100.2999999999997,152,DIR,FID,,D1
2025-06-30,F,Luis Miguel Lope Bauzà Ramón,82728624-4,,1977-04-04,M,MIC,USD,OBL-02320,2024-04-01,2027-04-01,MEN,VIG,MOR,8,2812,2033,609.9,144,DIR,SGR,,B
2025-06-30,F,Catalina Dominguez Monreal,81140723-2,,2007-01-17,F,TIC,USD,OBL-02321,2024-05-01,,MEN,VIG,VIG,0,17098,4217,0,20,DIR,AVA,,A1
2025-06-30,F,Bernardita Cabañas,92424622-1,,2000-05-21,F,CMZ,USD,OBL-02322,2024-10-01,2027-10-01,VEN,VIG,MOR,32,4904,2860,858.0,185,DIR,FID,,C1
2025-06-30,F,Jose Manuel Alberdi Agullo,50300938-0,,1998-10-13,M,CMZ,USD,OBL-02323,2024-11-03,2027-11-03,VEN,VIG,VIG,0,6956,2184,0,105,DIR,SGR,,A1
2025-06-30,J,Supermercados Bauzà S.Coop.,,3075-673626-796-4,,,CON,USD,OBL-02324,2024-11-14,2027-11-14,VEN,VIG,CJU,41,4485,451,135.29999999999998,146,DIR,AVA,,D1
2025-06-30,F,Olegario Arellano Pallarès,64342373-8,,1996-01-09,M,TIC,USD,OBL-02325,2024-07-30,,QIN,VIG,CJU,77,11406,4194,1258.2,59,DIR,HIP,,D1
2025-06-30,F,Macaria Losada-Codina,88657527-8,,1972-09-15,F,CMZ,USD,OBL-02326,2025-01-25,2028-01-25,MEN,VIG,VIG,0,8846,3804,0,199,DIR,HIP,,A1
2025-06-30,F,Ibán del Portillo,80811711-1,,2000-12-18,M,TIC,USD,OBL-02327,2024-09-24,,MEN,VIG,MOR,26,16605,3265,979.5,73,DIR,FID,,B
2025-06-30,F,Belen Vicente Carro,79693218-6,,1991-06-08,M,CON,USD,OBL-02328,2024-04-13,2028-04-13,OTR,VIG,MOR,40,2403,896,268.8,191,DIR,FID,,C1
2025-06-30,F,Calisto Plaza-Mármol,72062950-5,,2007-09-01,M,TDC,USD,OBL-02329,2024-08-11,,MEN,VIG,VIG,0,6431,811,0,138,DIR,AVA,,A1
2025-06-30,F,Eligia Goñi Diaz,21418775-9,,1968-07-15,F,MIC,USD,OBL-02330,2024-08-25,2026-08-25,MEN,VIG,VIG,0,12161,2002,0,44,DIR,HIP,,A1
2025-06-30,F,Carlito Linares Hernando,80831698-0,,2004-02-09,M,CMZ,USD,OBL-02243,2024-05-12,2027-05-12,MEN,VIG,CJU,77,1474,944,283.2,193,DIR,HIP,,D1
2025-06-30,J,Construcción Pi & Asociados S.Coop.,,9574-321635-672-3,,,TIC,USD,OBL-02244,2024-09-13,,OTR,VIG,VIG,0,3258,1512,0,119,DIR,AVA,,A1
2025-06-30,F,Ricarda del Arellano,53133543-6,,1964-12-03,F,TIC,USD,OBL-02245,2024-12-22,,VEN,VIG,VIG,0,2207,817,0,117,DIR,AVA,,A1
2025-06-30,F,Andrea Isabela Puente Rueda,35361545-6,,1972-07-23,F,TIC,USD,OBL-02246,2025-01-18,,VEN,VIG,MOR,81,15182,8160,2448.0,132,DIR,HIP,,C2
2025-06-30,F,Lope Bejarano-Navarro,92962396-3,,1994-09-16,M,TDC,USD,OBL-02247,2024-10-12,,QIN,VIG,CJU,82,8925,935,280.5,165,DIR,FID,,D1
2025-06-30,J,Ani Soler Pinilla S.A.U,,6516-538971-625-9,,,CON,USD,OBL-02248,2024-12-16,2026-12-16,VEN,VIG,CJU,67,12234,5868,1760.3999999999999,124,DIR,AVA,,D1
2025-06-30,F,Tadeo Sandoval Artigas,46501510-7,,2002-01-27,M,TIC,USD,OBL-02249,2024-04-24,,QIN,VIG,VIG,0,16043,1404,0,27,DIR,HIP,,A1
2025-06-30,F,Lina Plana-Ariño,98160184-6,,1969-02-27,F,TDC,USD,OBL-02250,2024-10-07,,VEN,VIG,MOR,20,15027,11063,3318.9,91,DIR,FID,,B
2025-06-30,F,Adán Flor,76775898-8,,1975-01-04,M,TDC,USD,OBL-02251,2024-06-05,,VEN,VIG,CJU,32,3608,1351,405.3,30,DIR,FID,,D1
2025-06-30,F,Marcela de Almeida,19902915-8,,1985-01-15,F,TIC,USD,OBL-02252,2024-12-07,,QIN,VIG,MOR,9,1815,917,275.09999999999997,96,DIR,HIP,,B
2025-06-30,J,Hervia y Prats S.L.L.,,4170-186349-934-6,,,CMZ,USD,OBL-02253,2025-01-29,2030-01-29,OTR,VIG,MOR,42,8799,4880,1464.0,26,DIR,FID,,C1
2025-06-30,F,José Ángel Losada-Amores,76238651-5,,1983-01-08,M,CON,USD,OBL-02254,2024-06-14,2026-06-14,VEN,VIG,VIG,0,18953,3289,0,124,DIR,AVA,,A1
2025-06-30,F,Abigaíl Vera Palomino,45299059-1,,1992-07-28,M,CMZ,USD,OBL-02255,2024-06-20,2028-06-20,VEN,VIG,VIG,0,12775,2865,0,91,DIR,SGR,,A1
2025-06-30,F,Borja Palma Pino,69850815-6,,1974-10-19,F,CMZ,USD,OBL-02256,2024-09-13,2028-09-13,OTR,VIG,VIG,0,6751,1159,0,112,DIR,SGR,,A1
2025-06-30,F,Sandalio Rocamora Hidalgo,72883164-1,,2004-10-03,M,TDC,USD,OBL-02257,2024-06-26,,MEN,VIG,CJU,47,17054,9127,2738.1,92,DIR,SGR,,D1
2025-06-30,F,José María Macias Bello,76892170-9,,1993-07-04,M,CMZ,USD,OBL-02258,2024-07-18,2027-07-18,VEN,VIG,CJU,89,4146,3237,971.0999999999999,163,DIR,AVA,,D1
2025-06-30,F,Rosenda Maldonado Verdejo,19139818-0,,1966-09-21,F,TIC,USD,OBL-02259,2024-07-01,,QIN,VIG,VIG,0,13603,10187,0,138,DIR,HIP,,A1
2025-06-30,J,Huguet & Asociados S.Coop.,,2971-227374-921-1,,,TIC,USD,OBL-02260,2024-07-21,,VEN,VIG,VIG,0,4480,1210,0,62,DIR,SGR,,A1
2025-06-30,F,Jonatan Cáceres,10038501-9,,2000-02-05,M,CMZ,USD,OBL-02261,2024-06-28,2027-06-28,VEN,VIG,VIG,0,17525,3658,0,98,DIR,AVA,,A1
2025-06-30,F,Valero Campillo-Morata,45984251-8,,2007-03-19,M,CMZ,USD,OBL-02262,2024-08-16,2028-08-16,MEN,VIG,VIG,0,2279,1272,0,114,DIR,SGR,,A1
2025-06-30,F,David Vélez Quintero,56995063-3,,1997-06-16,M,TIC,USD,OBL-02263,2024-07-25,,MEN,VIG,CJU,83,12596,1428,428.4,130,DIR,FID,,D1
2025-06-30,F,Ignacio Falcó Juan,39979180-1,,2006-05-30,M,MIC,USD,OBL-02264,2024-08-11,2029-08-11,OTR,VIG,MOR,89,4027,1961,588.3,183,DIR,AVA,,C2
2025-06-30,F,Tadeo Alba-Exposito,86270148-9,,1966-04-13,M,MIC,USD,OBL-02265,2025-01-26,2027-01-26,VEN,VIG,CJU,65,3336,1150,345.0,106,DIR,HIP,,D1
2025-06-30,F,Iker del Cuervo,11725373-6,,1988-05-27,M,TDC,USD,OBL-02266,2024-07-14,,MEN,VIG,VIG,0,16221,10195,0,187,DIR,AVA,,A1
2025-06-30,J,Ernesto Hierro Asensio S.L.,,2174-330786-988-6,,,CON,USD,OBL-02267,2024-05-01,2027-05-01,VEN,VIG,CJU,65,5375,3050,915.0,170,DIR,SGR,,D1
2025-06-30,F,Celso Teruel,20475134-3,,1993-05-05,M,TIC,USD,OBL-02268,2024-12-09,,OTR,VIG,CJU,86,18134,4324,1297.2,11,DIR,HIP,,D1
2025-06-30,F,Venceslás Clavero Mascaró,28222068-0,,1971-05-28,M,MIC,USD,OBL-02269,2024-11-13,2029-11-13,QIN,VIG,CJU,36,7066,2109,632.6999999999999,77,DIR,HIP,,D1
2025-06-30,F,Noa del Teruel,10204636-0,,1989-05-01,F,CMZ,USD,OBL-02270,2024-11-23,2028-11-23,VEN,VIG,VIG,0,16947,6154,0,145,DIR,FID,,A1
2025-06-30,F,Andrés Felipe Marin-Tolosa,20733786-5,,1977-07-13,M,TIC,USD,OBL-02271,2024-10-27,,VEN,VIG,CJU,71,5197,2620,786.0,150,DIR,AVA,,D1
2025-06-30,F,Sosimo Valero Barba,83512159-2,,1986-10-22,M,CON,USD,OBL-02272,2024-10-14,2027-10-14,MEN,VIG,CJU,57,1023,577,173.1,90,DIR,FID,,D1
2025-06-30,F,Antonio Arjona Zamora,42732129-4,,1997-10-21,M,TIC,USD,OBL-02273,2024-05-18,,MEN,VIG,VIG,0,3144,1531,0,29,DIR,AVA,,A1
2025-06-30,F,Calista Arcos,21381577-5,,1994-04-27,F,CON,USD,OBL-02274,2024-10-07,2027-10-07,OTR,VIG,CJU,85,8894,4708,1412.3999999999999,37,DIR,FID,,D1
2025-06-30,F,Gerónimo Arribas,73186691-7,,1978-05-14,M,TIC,USD,OBL-02275,2024-10-20,,OTR,VIG,VIG,0,12561,5743,0,66,DIR,FID,,A1
2025-06-30,F,Amada Maestre Pomares,62292646-0,,1988-12-13,F,TDC,USD,OBL-02276,2024-08-11,,MEN,VIG,CJU,89,5288,2800,840.0,38,DIR,FID,,D1
2025-06-30,J,Manufacturas Lerma & Asociados S.Coop.,,9450-532654-862-3,,,MIC,USD,OBL-02277,2024-06-03,2028-06-03,VEN,VIG,VIG,0,9463,2920,0,58,DIR,FID,,A1
2025-06-30,F,Enrique Bonet Muñoz,58058171-0,,1999-02-08,M,TDC,USD,OBL-02278,2025-01-15,,QIN,VIG,CJU,89,1017,579,173.7,133,DIR,SGR,,D1
2025-06-30,F,Marc Anaya Cardona,99076047-6,,2003-08-15,M,TDC,USD,OBL-02279,2024-06-18,,VEN,VIG,VIG,0,5362,914,0,85,DIR,HIP,,A1
2025-06-30,J,Hnos Alberdi S.L.,,9291-316386-291-8,,,CMZ,USD,OBL-02280,2024-06-30,2027-06-30,QIN,VIG,CJU,86,9205,589,176.7,24,DIR,SGR,,D1
2025-06-30,F,Carolina Blanch Falcó,73826229-3,,2004-01-04,F,CON,USD,OBL-02281,2024-07-09,2029-07-09,MEN,VIG,VIG,0,19880,3068,0,130,DIR,HIP,,A1
2025-06-30,F,Hugo Mármol Esparza,71557969-7,,1978-06-24,M,TDC,USD,OBL-02282,2024-11-20,,VEN,VIG,VIG,0,6601,2821,0,81,DIR,HIP,,A1
2025-06-30,F,Manuela Irma Zapata Tamarit,83295191-5,,1968-04-08,F,MIC,USD,OBL-02283,2025-01-05,2028-01-05,OTR,VIG,CJU,54,11097,536,160.79999999999998,47,DIR,SGR,,D1
2025-06-30,F,Valerio Tudela,58029101-0,,1992-11-21,M,TIC,USD,OBL-02284,2024-08-25,,QIN,VIG,MOR,54,3980,1833,549.9,43,DIR,AVA,,C1
2025-06-30,F,Vito Velasco Alfaro,95621677-3,,1965-01-21,M,CON,USD,OBL-02285,2024-11-21,2028-11-21,OTR,VIG,CJU,75,2824,1176,352.8,70,DIR,HIP,,D1
2025-06-30,J,Ferreras y Mayol S.L.,,5822-633591-754-7,,,TIC,USD,OBL-02286,2024-07-04,,OTR,VIG,MOR,11,10597,6155,1846.5,47,DIR,SGR,,B
2025-06-30,F,Dionisia América Calvo Burgos,20791629-4,,1975-08-10,F,TIC,USD,OBL-02287,2024-10-01,,QIN,VIG,MOR,80,15609,2229,668.6999999999999,47,DIR,SGR,,C2
2025-06-30,F,Ildefonso Catalán Arévalo,37896465-0,,1979-12-25,M,MIC,USD,OBL-02288,2024-09-04,2026-09-04,VEN,VIG,CJU,82,11261,3101,930.3,75,DIR,HIP,,D1
2025-06-30,F,Édgar Criado Figuerola,18023618-5,,1994-04-10,M,TDC,USD,OBL-02289,2025-01-16,,OTR,VIG,CJU,66,15650,1267,380.09999999999997,191,DIR,SGR,,D1
2025-06-30,F,Cayetano Zamora,59791917-1,,1983-06-08,M,TDC,USD,OBL-02290,2024-07-05,,QIN,VIG,VIG,0,2293,921,0,184,DIR,SGR,,A1
2025-06-30,F,Fernanda Cárdenas Caparrós,38093454-0,,1977-07-18,F,TDC,USD,OBL-02291,2024-06-04,,QIN,VIG,MOR,5,12699,3909,1172.7,36,DIR,AVA,,B
2025-06-30,F,Eric Benet-Balaguer,54698079-2,,2007-03-20,M,MIC,USD,OBL-02292,2024-09-22,2026-09-22,OTR,VIG,CJU,68,6082,877,263.09999999999997,102,DIR,FID,,D1
2025-06-30,F,Evangelina Trillo Balaguer,71270235-9,,1987-10-26,F,TDC,USD,OBL-02293,2025-01-03,,MEN,VIG,VIG,0,19138,8895,0,107,DIR,SGR,,A1
2025-06-30,F,Ezequiel Campoy Sacristán,23717614-6,,1995-01-31,M,CMZ,USD,OBL-02294,2024-03-31,2028-03-31,QIN,VIG,CJU,78,14381,3237,971.0999999999999,20,DIR,AVA,,D1
2025-06-30,J,Familia Pizarro S.L.,,4063-226660-513-9,,,TIC,USD,OBL-02295,2024-10-10,,MEN,VIG,MOR,3,9956,4185,1255.5,104,DIR,HIP,,B
2025-06-30,F,Nilda Tudela Sevillano,51789995-4,,1983-09-13,F,TDC,USD,OBL-02296,2024-05-01,,MEN,VIG,MOR,19,14802,7868,2360.4,122,DIR,SGR,,B
2025-06-30,F,Cipriano Pazos-Díaz,78460096-4,,1969-09-13,M,MIC,USD,OBL-02297,2024-04-21,2026-04-21,QIN,VIG,MOR,5,13632,836,250.79999999999998,41,DIR,HIP,,B
2025-06-30,F,Domitila Barón,56333395-7,,1978-11-23,F,TDC,USD,OBL-02298,2024-10-16,,OTR,VIG,MOR,58,19769,895,268.5,105,DIR,SGR,,C1
2025-06-30,F,Griselda Neira,92482095-9,,1989-08-19,F,TDC,USD,OBL-02299,2024-04-16,,VEN,VIG,CJU,85,1505,987,296.09999999999997,101,DIR,AVA,,D1
2025-06-30,F,Nidia Olimpia Asensio Dueñas,35612186-9,,1996-11-26,F,CON,USD,OBL-02300,2025-01-03,2030-01-03,OTR,VIG,MOR,9,4159,838,251.39999999999998,91,DIR,FID,,B
2025-06-30,J,Transportes Inteligentes S.L.N.E,,7839-460833-890-2,,,CON,USD,OBL-02301,2024-10-12,2026-10-12,VEN,VIG,CJU,75,16773,2541,762.3,160,DIR,AVA,,D1
2025-06-30,F,Ofelia del Amaya,62725284-0,,1997-07-14,F,CMZ,USD,OBL-02302,2024-10-20,2026-10-20,VEN,VIG,CJU,87,15816,6368,1910.3999999999999,34,DIR,FID,,D1
2025-06-30,J,Alimentación LQ S.A.,,7682-220514-196-1,,,CMZ,USD,OBL-02303,2024-11-24,2028-11-24,OTR,VIG,VIG,0,16732,6014,0,123,DIR,HIP,,A1
2025-06-30,F,Carina Arnaiz-Sebastián,40556920-5,,2002-08-12,F,TDC,USD,OBL-02304,2024-04-29,,QIN,VIG,VIG,0,16947,7080,0,132,DIR,AVA,,A1
2025-06-30,F,Aníbal Asdrubal Calleja Galiano,16300621-7,,1986-08-22,M,TIC,USD,OBL-02305,2024-05-13,,QIN,VIG,CJU,56,19087,14434,4330.2,118,DIR,SGR,,D1
2025-06-30,F,María Dolores Oller Varela,74700785-7,,2001-10-29,F,MIC,USD,OBL-02306,2024-07-16,2026-07-16,VEN,VIG,MOR,18,2407,1540,462.0,103,DIR,AVA,,B
2025-06-30,F,Chus Valverde Marí,10556635-4,,1982-04-27,M,MIC,USD,OBL-02307,2025-01-20,2030-01-20,VEN,VIG,VIG,0,18606,11276,0,162,DIR,HIP,,A1
2025-06-30,F,Marc Severo Cobos Mur,40715157-7,,1967-09-12,M,CMZ,USD,OBL-02308,2024-09-22,2028-09-22,MEN,VIG,CJU,86,2481,475,142.5,199,DIR,HIP,,D1
2025-06-30,F,Roldán Severino Calderón Rodríguez,34812104-9,,1990-01-16,M,TIC,USD,OBL-02309,2024-05-26,,VEN,VIG,CJU,73,2215,1948,584.4,121,DIR,FID,,D1
2025-06-30,F,Graciano Vives Viñas,98408610-7,,2000-05-17,M,MIC,USD,OBL-02311,2024-09-04,2029-09-04,MEN,VIG,VIG,0,2781,1930,0,56,DIR,FID,,A1
2025-06-30,F,Germán Cosme Acevedo Manso,91678762-2,,1969-07-14,M,TDC,USD,OBL-02312,2025-01-06,,VEN,VIG,VIG,0,5122,1922,0,144,DIR,SGR,,A1
2025-06-30,F,Cayetano Jódar Lasa,90981800-2,,1996-05-19,M,CMZ,USD,OBL-02313,2024-07-19,2026-07-19,VEN,VIG,VIG,0,17889,9383,0,154,DIR,FID,,A1
2025-06-30,F,Cleto Cortes Aguiló,38971617-3,,1998-05-11,M,CMZ,USD,OBL-02314,2024-06-17,2027-06-17,QIN,VIG,CJU,54,16068,3604,1081.2,34,DIR,SGR,,D1
2025-06-30,F,Máxima Teruel-Chaparro,86971673-7,,2000-09-29,F,CMZ,USD,OBL-02315,2024-12-11,2026-12-11,QIN,VIG,VIG,0,13471,6416,0,32,DIR,FID,,A1
2025-06-30,F,Lorenza Villegas-Corominas,71689923-6,,1974-04-10,F,CMZ,USD,OBL-02316,2024-09-11,2026-09-11,VEN,VIG,MOR,68,17721,7454,2236.2,117,DIR,HIP,,C2
2025-06-30,F,María Jesús Garcia-Conesa,98374590-0,,1982-08-24,F,MIC,USD,OBL-02317,2024-11-04,2027-11-04,VEN,VIG,VIG,0,2942,1971,0,78,DIR,HIP,,A1
2025-06-30,F,Delia Costa Báez,33471988-9,,1984-05-29,F,MIC,USD,OBL-02318,2024-05-03,2027-05-03,VEN,VIG,MOR,44,8883,4644,1393.2,73,DIR,HIP,,C1
2025-06-30,F,Leyre Gutierrez Lamas,14243614-6,,1982-04-10,M,CMZ,USD,OBL-02319,2024-11-09,2029-11-09,OTR,VIG,CJU,76,14152,7578,2273.4,155,DIR,FID,,D1
2025-06-30,F,Luis Miguel Lope Bauzà Ramón,82728624-4,,1977-04-04,M,MIC,USD,OBL-02320,2024-04-01,2027-04-01,MEN,VIG,CJU,67,2812,1873,561.9,157,DIR,SGR,,D1
2025-06-30,F,Catalina Dominguez Monreal,81140723-2,,2007-01-17,F,TIC,USD,OBL-02321,2024-05-01,,MEN,VIG,VIG,0,17098,4738,0,22,DIR,AVA,,A1
2025-06-30,F,Bernardita Cabañas,92424622-1,,2000-05-21,F,CMZ,USD,OBL-02322,2024-10-01,2027-10-01,VEN,VIG,MOR,16,4904,2626,787.8,171,DIR,FID,,B
2025-06-30,F,Jose Manuel Alberdi Agullo,50300938-0,,1998-10-13,M,CMZ,USD,OBL-02323,2024-11-03,2027-11-03,VEN,VIG,MOR,59,6956,2450,735.0,98,DIR,SGR,,C1
2025-06-30,J,Supermercados Bauzà S.Coop.,,3075-673626-796-4,,,CON,USD,OBL-02324,2024-11-14,2027-11-14,VEN,VIG,VIG,0,4485,528,0,160,DIR,AVA,,A1
2025-06-30,F,Olegario Arellano Pallarès,64342373-8,,1996-01-09,M,TIC,USD,OBL-02325,2024-07-30,,QIN,VIG,VIG,0,11406,4151,0,64,DIR,HIP,,A1
2025-06-30,F,Macaria Losada-Codina,88657527-8,,1972-09-15,F,CMZ,USD,OBL-02326,2025-01-25,2028-01-25,MEN,VIG,MOR,82,8846,4593,1377.8999999999999,200,DIR,HIP,,C2
2025-06-30,F,Ibán del Portillo,80811711-1,,2000-12-18,M,TIC,USD,OBL-02327,2024-09-24,,MEN,CAN,VEN,0,16605,0,0,73,DIR,FID,2025-06-01,E
2025-06-30,F,Belen Vicente Carro,79693218-6,,1991-06-08,M,CON,USD,OBL-02328,2024-04-13,2028-04-13,OTR,VIG,VIG,0,2403,779,0,187,DIR,FID,,A1
2025-06-30,F,Calisto Plaza-Mármol,72062950-5,,2007-09-01,M,TDC,USD,OBL-02329,2024-08-11,,MEN,VIG,VIG,0,6431,639,0,149,DIR,AVA,,A1
2025-06-30,F,Eligia Goñi Diaz,21418775-9,,1968-07-15,F,MIC,USD,OBL-02330,2024-08-25,2026-08-25,MEN,VIG,CJU,38,12161,1466,439.8,35,DIR,HIP,,D1
2025-06-30,F,Borja Ricart Piquer,80425802-5,,1984-10-12,F,CMZ,USD,OBL-02372,2024-11-06,2029-11-06,QIN,VIG,VIG,0,3222,1104,0,83,DIR,HIP,,A1
2025-06-30,F,María Del Carmen Mercader Barón,45785179-5,,1978-06-24,F,CMZ,USD,OBL-02373,2025-02-27,2029-02-27,MEN,VIG,MOR,40,9897,5063,1518.8999999999999,49,DIR,FID,,C1
2025-06-30,F,Glauco Juan Manuel Barriga Cuevas,21785020-7,,2003-06-14,M,TDC,USD,OBL-02374,2024-06-27,,MEN,VIG,CJU,44,17818,6543,1962.8999999999999,161,DIR,HIP,,D1
2025-06-30,F,Angelita Gálvez Lorenzo,32804631-1,,1991-08-16,F,TIC,USD,OBL-02375,2025-02-08,,OTR,VIG,VIG,0,12742,7017,0,100,DIR,AVA,,A1
